Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
NOVA COLOR AKRILIK BOYA,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,63.78,148,1227.94
NOVA COLOR KURUBOYA 12LI TÜP,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,104.60,206,9895.70
NOVA COLOR OYUN HAMURU ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.97,211,1046.15
NOVA COLOR PASTEL B.12 RENK ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,19.59,180,1529.10
NOVA COLOR SULU BOYA 12 RENK ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.53,173,1028.06
NOVA COLOR TUPLU KURUBOYA 24 LU ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,85.78,166,1320.63
NUHSUZ TUFAN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,19.07,239,6477.82
NUHUN KAYIP GEMISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,56.28,183,4112.79
NURUN BES DUYUSU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,198.11,151,1762.21
NUTUK / LIYA,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.18,198,3167.53
NUTUK / PANAMA YAY.,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,23.66,96,1766.94
NUTUK / TRUVA ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,34.43,241,6571.52
NUTUK / VENEDIK,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,96.97,177,7976.03
NUTUK DORLION,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,9.59,147,5998.97
OBA CAY BERGAMOT AROMALI 1000 GR *6*,OBA,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,71.66,13,558.06
OBA CAY FILIZIM 1000 G *6*,OBA,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,66.20,7,463.40
OBA CAY GEL.KARADENIZ 1000 GR *6*,OBA,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,4.07,4,16.28
OBA IRMIK 500 GR *20*,OBA,GIDA,UNLU MAMUL-TATLI,PASTA MALZEMELERI,IRMIK,7.60,15,103.04
OBA MAK.BURGU 500 GR *20*,OBA,GIDA,BAKLIYAT-MAKARNA,MAKARNA,PAKET MAKARNA,7.52,3,22.56
OBA MAK.FIYONK 500 GR *20*,OBA,GIDA,BAKLIYAT-MAKARNA,MAKARNA,PAKET MAKARNA,5.80,6,34.80
OD / CEP,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,72.02,199,7122.31
ODA BENI SEVIYOR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,19.53,147,3771.69
ODALAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,7.19,193,7814.58
ODC BESLENME CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,55.25,163,7563.05
ODESAN 100 YP A4 PP KAPAK SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,82.08,172,1614.50
ODESAN 120 YP A4 SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,48.36,151,1306.99
ODESAN 200 YP 5+2 SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,14.66,128,784.52
ODESAN 240 YP 5+2 SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.26,197,1088.77
ODESAN 240 YP 6+2 SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,57.34,154,1260.06
ODESAN 300 YP 7+3 SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,98.64,189,1322.72
ODESAN 80 YP A4 PP KAPAK SPR DEFTER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,42.11,150,988.55
ODYSSEIA,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,2.85,215,6784.36
OFCAY BITANE REGU.TEA BARDAK 100X2X2 GR *6*,OFCAY,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,134.87,5,674.35
OFCAY BITANE TURKISH TEA DEMLIK 100X3.2 GR *12*,OFCAY,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,93.56,4,374.24
OFCAY BITANEM FINCAN POS.200 GR *6*,OFCAY,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DEMLIK,57.57,7,398.31
OFCAY EFSANE  500 GR *24*,OFCAY,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,27.97,2,55.94
OFCAY EFSANE SIYAH FILIZ 1000 GR *12*,OFCAY,CAY-KAHVE-SEKER,GAZSIZ ICECEK,CAY,DOKME,121.21,5,606.05
OFFICA BURO MAKASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.26,205,1275.53
OFFICA MAKET BICAGI UCU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,18.67,143,1032.80
OFICA BANTKESME MAKINASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,37.44,159,1094.14
OFICA CIFT TARAFLI BANT 19MMX25 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,51.37,182,1014.25
OFICA CIFT TARAFLI BANT 25MMX25 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,23.00,179,2244.95
OFICA CIFT TARAFLI BANT 38MMX25 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,39.89,215,1654.31
OFICA FH3750 HESAP MAKINASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,28.73,153,11828.52
OFICA FH4550 HESAP MAKINASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,71.26,165,22948.46
OFICA GORUNMEZ BANT 33MT ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,68.62,218,5095.55
OFICA METAL KALEMTRAS YED.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,106.86,149,1730.09
OFICA NOT KAGIDI KUTULU SARI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,10.35,238,9409.09
OFICA SERIT DAKSIL,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.44,193,1763.43
OFICA TEL ZIMBA MAKINASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,30.76,213,2204.96
OFICA TUKENMEZ KALEM FTU-11 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,38.00,188,10937.90
OFICCA CICITLI DOSYA ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,13.20,157,1511.20
OFIS CEVIZLI DOLMA KADAYIF,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,51.27,3,153.81
OFIS GULLAC,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,56.92,5,284.60
OFIS ICLI KEK,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,3.60,3,10.80
OFIS KURU PASTA,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,55.58,7,389.06
OFIS LOKMA TATLISI,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,25.60,11,266.48
OFIS OVAL KALEMLIK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,25.52,168,3365.39
OFIS SOBIYET,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,75.50,6,453.00
OFIS YASSI KADAYIF,OFIS,SEKERLEME,UNLU MAMUL-TATLI,TATLILAR,TATLILAR,43.44,5,185.76
OGLUMU YETISTIRIYORUM ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,6.91,219,8529.00
OGRENCI CALISMA REHBERI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,19.58,184,4704.66
OGRENCI CALISMA STRATEJILERI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,124.46,183,4761.39
OGRENCI CANTASI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,256.83,184,18652.59
OGRENCI KALEMLIK MESSENGER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,3.53,232,3734.48
OGRETEN INGILIZCE,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,89.32,201,14009.93
OHTO CANSE KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,22.94,229,3897.44
OHTO PRİVE KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,131.30,198,4523.06
OHTO ROLLER KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,28.62,200,3761.75
OHTO ROLLER KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,33.19,181,3597.66
OHTO ROLLER KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,37.99,181,3158.19
OHTO ROLLER KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,47.24,142,3398.42
OHTO ROLLER KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,75.39,217,3912.32
OHTO VTEC PILOT KALEM SIYAH,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,77.41,167,3802.09
OHTO VTECH ROLLER KALEM  SIYAH,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,116.86,228,5002.74
OK YAY TUFEK SET,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,65.27,2,130.54
OKTAY USTA CAY SAATI / YENI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,151.23,135,3078.33
OKTAY USTA ILE LEZZET YOL,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,34.79,174,4677.04
OKTAY USTA ILE MUTFAK KEYFI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,5.81,200,4188.97
OKTAY USTA ILE MUTFAK KEYFI CEP BOY / YENI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.40,162,5384.08
OKTAY USTA ILE YEMEKTEYIZ CEP BOY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,123.50,169,4319.55
OKTAY USTADAN CORBALAR VE EKMEKLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,30.65,183,4090.44
OKUL CANTASI 0049 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.36,188,52418.86
OKUL CANTASI 2222 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,20.19,194,72678.62
OKUL CANTASI 2227 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,517.96,206,80824.37
OKUL CANTASI 3447 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.25,133,40316.65
OKUL CANTASI 8122,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,9.93,137,23922.64
OKUL CANTASI 8384-8699,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,36.12,155,27039.16
OKUL CANTASI 8639,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,142.32,130,38364.32
OKUL CANTASI 8877 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.95,146,41926.42
OKUL CANTASI NO113,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,330.57,140,36106.33
OKUL ETIKETI DERS PROGRAMLI  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.10,198,844.91
OKUL ONCESI EGITIM KITAPLARI ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,24.41,152,3170.55
OKUL ÇANTASI 15244,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.15,168,25196.98
OKUL ÇANTASI HEPSI 0441 HAKAN,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,51.34,208,4063.82
OKUL ÇANTASI HS7214,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,17.16,249,23868.00
OKUL ÇANTASI HS7267,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,265.87,185,17179.83
OKUL ÇANTASI MY SCENE 09409 HAKAN,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,14.12,256,41462.94
OKUL ÇANTASI POSTACI 1668 UMIX,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.61,149,15016.04
OKUNUS VE MANA.FIHRISTLI YASIN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,107.99,217,5436.22
OLCA SALCA 1550 GR BIBER ACI *6*,OLCA,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,127.03,8,1016.24
OLCA SALCA 3500 GR DOMATES *4*,OLCA,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,DOMATES,258.17,6,1549.02
OLCA SALCA 720 GR BIB.ACI CAM *12*,OLCA,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,77.80,6,466.80
OLCA SALCA 720 GR BIB.TATLI CAM *12*,OLCA,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,82.33,6,493.98
OLCA SALCA 900 GR BIBER ACI *12*,OLCA,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,7.03,8,194.12
OLIVER TWIST / RESIMLI KLASIKLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,57.03,111,5081.45
OLMAZ OLSUN CUZDANIMDA MILYONLAR,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,199.19,157,4667.10
OLMEDEN ONCE EN COK PISMAN OLDUGUM 5 SEY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,961.96,158,10814.30
OLMEDEN ONCE SON DERS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,5.02,163,4771.73
OLRIC & OGUZ ATAY ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,120.29,118,4617.10
OLU CANLAR / YASON,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,18.27,188,6038.43
OLULERIN ALACAKARANLIGI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,71.71,217,9571.90
OLUM DELTASI ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,25.54,230,3526.54
OLUM ICIN SECILMIS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,59.26,211,9530.12
OLUM OYUNU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,19.52,162,3682.99
OLUM PEYGAMBERI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,54.14,222,11174.66
OLUM SATOSU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,28.36,128,3292.05
OLUM SONRASI HAYAT,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,15.89,167,6055.99
OLUMCUL HIKAYELER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,97.62,149,5713.16
OLUME BOYUN EGMEYEN ADAM,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,104.98,193,3555.59
OLUME DOGAN BEDEN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,41.82,171,9583.56
OLUME TERKEDILMIS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.10,144,7255.52
OLUMSUZ ASK,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,16.09,210,4680.49
OLUMU OZLEMEYEN ASKI ANLAYAMAZ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,78.89,155,2939.62
OLUMUN GIZLI YUZU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,89.96,131,9181.93
OLUMUN SOGUK SESI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,52.02,137,8130.19
"OMO MATIK 4,5 KG YUM.VE LAVANTA*1*",OMO,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,75.92,8,607.36
OMO MATIK 6 KG ACT.FRS.NTR.*1*,OMO,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,203.89,8,1631.12
OMO MATIK 6 KG ACTIVE NATR.*1*,OMO,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,173.14,4,692.56
OMO SIVI 30 YIKAMA ACTIVE 1950 ML *6*,OMO,DETERJAN,CAMASIR YIKAMA,SIVI-JEL DETERJANLAR,SIVI,11.45,13,1626.29
OMO SIVI 30 YIKAMA BLACK  1950 ML *6*,OMO,DETERJAN,CAMASIR YIKAMA,SIVI-JEL DETERJANLAR,SIVI,233.42,3,700.26
OMO SIVI 30 YIKAMA COLOR  1950 ML *6*,OMO,DETERJAN,CAMASIR YIKAMA,SIVI-JEL DETERJANLAR,SIVI,4.07,12,682.39
OMO TOZ 1500 GR *9*,OMO,DETERJAN,CAMASIR YIKAMA,TOZ DETERJANLAR,NORMAL,40.53,3,121.59
OMRUM SENIN OLSUN ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.72,164,8083.50
OMUR IZMIR UZUMU 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURU MEYVE,DIGER MEYVELER,17.85,7,124.95
OMUR KOKTEYL CEREZ 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,PAKET,37.69,7,263.83
OMUR KULLAH MISIR CIPS 200 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,DIGER KURUYEMIS,17.38,11,189.74
OMUR LEBLEBI SEKERI 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,DIGER KURUYEMIS,11.56,8,92.48
OMUR TUZLU LEBLEBI 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,DIGER KURUYEMIS,19.85,2,39.70
OMUR XXL TUZLU CEKIRDEK 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,PAKET,17.37,1,17.37
OMUR XXL TUZLU CEKIRDEK 400 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,PAKET,27.22,8,217.76
OMUR XXL TUZSUZ CEKIRDEK 250 GR ,OMUR,GIDA,BISKUVI-CEREZ,KURUYEMIS,PAKET,23.44,8,187.52
ONA RUHUMUN YARALI OLDUGUNU SOYLEYIN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,18.07,220,3757.95
ONAS 12 LI DOLMA KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,148.15,156,1159.29
ONAS DERI KAPLI YAPISKANLI POZTIT,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.68,123,360.46
ONAS GUNLUK DEFTERI N0 968 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,42.55,208,58604.69
ONAS HATIRA DEFTERİ MISS YOU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,38.39,193,5778.63
ONAS NOT DEFTERI 80 SAYFA ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.77,123,676.15
ONAS RJ6002 HATIRA DEFTERI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,29.02,172,674.52
ONAS STICKER NAZAR BONCUĞU ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,10.07,156,1886.64
ONAS TAHTA KALEMI KIRMIZI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,30.49,179,2177.55
ONAS TAHTA KALEMI MAVI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.62,177,1730.73
ONAS TAHTA KALEMI SIYAH,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.06,206,2506.30
ONAS TURK BAYRAGI DALGALI STICKER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,183.32,146,2314.41
ONAS TURK BAYRAGI STICKER,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.27,185,1213.59
ONCU NAR AROMALI SOS 330 GR *12*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SIRKE-SALATA SOSLARI,EKSI SOSLAR,15.99,4,63.96
ONCU SALCA 4300 GR *4*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,DOMATES,189.04,12,1978.80
ONCU SALCA 4300 GR BIBER ACI *4*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,262.76,5,1313.80
ONCU SALCA 4300 GR DOMATES&BIBER *4*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,KARISIK,215.82,1,215.82
ONCU SALCA 700 GR BIBER TATLI *12*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,BIBER,44.03,6,264.18
ONCU SALCA 830 GR TENEKE *12*,ONCU,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,DOMATES,50.49,7,353.43
ONE DIRECTION ZIRVEYE DOGRU,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,104.72,142,10804.87
ONEMLI NUMARALARLA BASIM DERTTE,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,41.49,182,4234.92
ONU NASIL SEVDILER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,22.91,179,2099.25
ONUN ELIYLE YOGRULMUS KALPLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,33.34,148,3748.58
OPP BRUNO OPP RENKLI KAPLIK 40X200 CM*50,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.16,172,714.03
OPP BUGDAY ASURELIK POSET 1 KG,SARF,SARF,SARF,OPP,OPP,39.21,8,283.96
OPP BULGUR DEGIR.KOF.(KISIR.)POSET 2 KG,SARF,SARF,SARF,OPP,OPP,48.17,7,337.19
OPP BULGUR ESMER CIGKOFTELIK POSET 2 KG,SARF,SARF,SARF,OPP,OPP,45.68,1,45.68
OPP BULGUR KOFTELIK (KISIRLIK) POSET 2 KG,SARF,SARF,SARF,OPP,OPP,37.75,10,337.60
OPP BULGUR PILAVLIK POSET 1 KG,SARF,SARF,SARF,OPP,OPP,39.21,6,235.26
OPP BULGUR PILAVLIK POSET 5 KG,SARF,SARF,SARF,OPP,OPP,23.02,5,115.10
OPP FASULYE DERMASON POSET 2 KG,SARF,SARF,SARF,OPP,OPP,27.48,3,82.44
OPP HINDISTAN CEVIZI POSET 60 GR,SARF,SARF,SARF,OPP,OPP,21.57,5,107.85
OPP KARBONAT POSET 100 GR,SARF,SARF,SARF,OPP,OPP,41.47,8,331.76
OPP KIMYON POSET 50 GR,SARF,SARF,SARF,OPP,OPP,38.63,4,137.22
OPP MERCIMEK KABUKLU POSET 2 KG,SARF,SARF,SARF,OPP,OPP,28.32,4,113.28
OPP MERCIMEK KIRMIZI IC POSET 2 KG,SARF,SARF,SARF,OPP,OPP,42.50,4,140.64
OPP NOHUT KOCBASI (COK IRI) POSET 1 KG,SARF,SARF,SARF,OPP,OPP,47.43,4,189.72
